,date,stock_code,stock_yield
15,2017-09-22,002500.SZ,0.5181347150259086
16,2017-09-25,002500.SZ,-1.2027491408934776
17,2017-09-26,002500.SZ,-0.521739130434784
18,2017-09-27,002500.SZ,0.08741258741258306
19,2017-09-28,002500.SZ,-1.5720524017467152
20,2017-09-29,002500.SZ,0.266193433895312
21,2017-10-09,002500.SZ,1.2389380530973382
22,2017-10-10,002500.SZ,0.5244755244755206
23,2017-10-11,002500.SZ,-0.9565217391304337
24,2017-10-12,002500.SZ,-1.843722563652328
25,2017-10-13,002500.SZ,0.4472271914132353
26,2017-10-16,002500.SZ,-1.2466607301870214
27,2017-10-17,002500.SZ,-1.9837691614066788
28,2017-10-18,002500.SZ,-1.195952161913516
29,2017-10-19,002500.SZ,-4.003724394785834
30,2017-10-20,002500.SZ,0.4849660523763122
31,2017-10-23,002500.SZ,0.0
32,2017-10-24,002500.SZ,0.5791505791505891
33,2017-10-25,002500.SZ,0.4798464491362786
34,2017-10-26,002500.SZ,1.241642788920716
35,2017-10-27,002500.SZ,-1.6981132075471694
36,2017-10-30,002500.SZ,-4.12667946257198
37,2017-10-31,002500.SZ,0.30030030030030463
38,2017-11-01,002500.SZ,0.1996007984031989
39,2017-11-02,002500.SZ,0.29880478087649376
40,2017-11-03,002500.SZ,-1.0923535253227312
41,2017-11-06,002500.SZ,0.10040160642570406
42,2017-11-07,002500.SZ,1.4042126379137265
43,2017-11-08,002500.SZ,1.3847675568744
44,2017-11-09,002500.SZ,0.29268292682926855
45,2017-11-10,002500.SZ,1.1673151750972721
46,2017-11-13,002500.SZ,1.6346153846153788
47,2017-11-14,002500.SZ,1.1352885525070855
48,2017-11-15,002500.SZ,-2.6192703461178524
49,2017-11-16,002500.SZ,-1.8251681075888482
50,2017-11-17,002500.SZ,-1.1741682974559908
51,2017-11-20,002500.SZ,-1.2871287128712772
52,2017-11-21,002500.SZ,2.9087261785356144
53,2017-11-22,002500.SZ,0.0
54,2017-11-23,002500.SZ,-2.3391812865497186
55,2017-11-24,002500.SZ,-0.09980039920159944
56,2017-11-27,002500.SZ,0.5994005994006013
57,2017-11-28,002500.SZ,0.49652432969213844
58,2017-11-29,002500.SZ,0.29644268774704496
59,2017-11-30,002500.SZ,-1.5763546798029493
60,2017-12-01,002500.SZ,0.10010010010010895
61,2017-12-04,002500.SZ,-1.0999999999999899
62,2017-12-05,002500.SZ,-2.8311425682507663
63,2017-12-06,002500.SZ,-0.10405827263266776
64,2017-12-07,002500.SZ,-2.083333333333326
65,2017-12-08,002500.SZ,0.5319148936170137
66,2017-12-11,002500.SZ,1.1640211640211673
67,2017-12-12,002500.SZ,-1.67364016736401
68,2017-12-13,002500.SZ,0.6382978723404209
69,2017-12-14,002500.SZ,-1.6913319238900826
70,2017-12-15,002500.SZ,0.3225806451612856
71,2017-12-18,002500.SZ,0.2143622722400984
72,2017-12-19,002500.SZ,0.21390374331551332
73,2017-12-20,002500.SZ,-1.707577374599789
74,2017-12-21,002500.SZ,-0.10857763300761158
75,2017-12-22,002500.SZ,-2.282608695652155
76,2017-12-25,002500.SZ,0.5561735261401468
77,2017-12-26,002500.SZ,0.7743362831858391
78,2017-12-27,002500.SZ,-0.9879253567508184
79,2017-12-28,002500.SZ,2.106430155210659
80,2017-12-29,002500.SZ,0.10857763300760048
0,2017-09-01,002508.SZ,-1.3757961783439354
1,2017-09-04,002508.SZ,-0.8783260139499038
2,2017-09-05,002508.SZ,0.5994266353922528
3,2017-09-06,002508.SZ,0.7772020725388629
4,2017-09-07,002508.SZ,-0.025706940874037354
5,2017-09-08,002508.SZ,0.4628439187451816
6,2017-09-11,002508.SZ,2.1243921167136026
7,2017-09-12,002508.SZ,-0.6265664160401085
8,2017-09-13,002508.SZ,4.539722572509475
9,2017-09-14,002508.SZ,-1.2062726176115701
10,2017-09-15,002508.SZ,3.7606837606837695
11,2017-09-18,002508.SZ,0.18827959519884807
12,2017-09-19,002508.SZ,-1.9027484143763207
13,2017-09-20,002508.SZ,0.8620689655172376
14,2017-09-21,002508.SZ,-0.3323836657169843
15,2017-09-22,002508.SZ,2.7155788470700326
16,2017-09-25,002508.SZ,-1.5074211502782986
17,2017-09-26,002508.SZ,-2.4252413468330514
18,2017-09-27,002508.SZ,0.12065637065639123
19,2017-09-28,002508.SZ,0.144613159797502
20,2017-09-29,002508.SZ,1.6847172081829287
21,2017-10-09,002508.SZ,4.639053254437853
22,2017-10-10,002508.SZ,3.596471386564115
23,2017-10-11,002508.SZ,0.0
24,2017-10-12,002508.SZ,0.26200873362445254
25,2017-10-13,002508.SZ,2.7439024390243816
26,2017-10-16,002508.SZ,0.38151759220008685
27,2017-10-17,002508.SZ,0.7179054054054168
28,2017-10-18,002508.SZ,-0.16771488469603524
29,2017-10-19,002508.SZ,-1.4909701805963849
30,2017-10-20,002508.SZ,-1.6627584736729872
31,2017-10-23,002508.SZ,0.26013440277476985
32,2017-10-24,002508.SZ,-0.1081081081080959
33,2017-10-25,002508.SZ,4.047619047619033
34,2017-10-26,002508.SZ,-2.8708133971291905
35,2017-10-27,002508.SZ,0.813878774898269
36,2017-10-30,002508.SZ,-1.1047376248141227
37,2017-10-31,002508.SZ,-0.17185821697099923
38,2017-11-01,002508.SZ,0.4519044544867734
39,2017-11-02,002508.SZ,2.7849185946872135
40,2017-11-03,002508.SZ,-2.7719883284701874
41,2017-11-06,002508.SZ,3.5155412647374096
42,2017-11-07,002508.SZ,0.2277904328018332
43,2017-11-08,002508.SZ,-1.342975206611574
44,2017-11-09,002508.SZ,2.7015706806282846
45,2017-11-10,002508.SZ,1.9575856443719397
46,2017-11-13,002508.SZ,-0.22000000000000908
47,2017-11-14,002508.SZ,-2.204850671477254
48,2017-11-15,002508.SZ,-1.3117442098790733
49,2017-11-16,002508.SZ,0.6230529595015799
50,2017-11-17,002508.SZ,-3.384932920536643
51,2017-11-20,002508.SZ,1.0467848750266961
52,2017-11-21,002508.SZ,4.989429175475668
53,2017-11-22,002508.SZ,-2.0136931131695346
54,2017-11-23,002508.SZ,-3.411426222770253
55,2017-11-24,002508.SZ,-3.1914893617021156
56,2017-11-27,002508.SZ,-1.9560439560439513
57,2017-11-28,002508.SZ,1.2329074198609957
58,2017-11-29,002508.SZ,-1.439326837909638
59,2017-11-30,002508.SZ,0.22466861379466518
60,2017-12-01,002508.SZ,2.3985653440932397
61,2017-12-04,002508.SZ,0.7005253940455258
62,2017-12-05,002508.SZ,0.3043478260869703
63,2017-12-06,002508.SZ,-2.037277850021657
64,2017-12-07,002508.SZ,-1.5707964601770041
65,2017-12-08,002508.SZ,2.135311305911425
66,2017-12-11,002508.SZ,4.687500000000022
67,2017-12-12,002508.SZ,-0.42043304603742726
68,2017-12-13,002508.SZ,1.984378298501177
69,2017-12-14,002508.SZ,0.0
70,2017-12-15,002508.SZ,-1.4075760712067842
71,2017-12-18,002508.SZ,0.7768213310938243
72,2017-12-19,002508.SZ,2.833333333333332
73,2017-12-20,002508.SZ,-0.992706645056729
74,2017-12-21,002508.SZ,1.903007980356053
75,2017-12-22,002508.SZ,0.10040160642570406
76,2017-12-25,002508.SZ,0.7021063189568633
77,2017-12-26,002508.SZ,-2.2509960159362685
78,2017-12-27,002508.SZ,-2.2213164866517254
79,2017-12-28,002508.SZ,0.7919966652772059
80,2017-12-29,002508.SZ,-0.5376344086021501
0,2017-09-01,002555.SZ,0.0
1,2017-09-04,002555.SZ,0.0
2,2017-09-05,002555.SZ,3.8390379278445907
3,2017-09-06,002555.SZ,-1.469933184855221
4,2017-09-07,002555.SZ,1.4918625678119302
5,2017-09-08,002555.SZ,-1.4253897550111416
6,2017-09-11,002555.SZ,-0.8133755083596927
7,2017-09-12,002555.SZ,-1.9134396355352967
8,2017-09-13,002555.SZ,1.9972131908964297
9,2017-09-14,002555.SZ,2.914389799635697
10,2017-09-15,002555.SZ,1.2389380530973382
11,2017-09-18,002555.SZ,-1.180069930069938
12,2017-09-19,002555.SZ,-1.0614772224679214
13,2017-09-20,002555.SZ,0.3129190880643673
14,2017-09-21,002555.SZ,-0.08912655971480277
15,2017-09-22,002555.SZ,-1.5165031222123204
16,2017-09-25,002555.SZ,-0.36231884057970065
17,2017-09-26,002555.SZ,-0.5909090909090864
18,2017-09-27,002555.SZ,-0.5944215820759102
19,2017-09-28,002555.SZ,0.18399264029438367
20,2017-09-29,002555.SZ,2.3875114784205564
21,2017-10-09,002555.SZ,0.6726457399103047
22,2017-10-10,002555.SZ,2.984409799554588
23,2017-10-11,002555.SZ,2.0328719723183175
24,2017-10-12,002555.SZ,0.2119542178889322
25,2017-10-13,002555.SZ,1.0998307952622577
26,2017-10-16,002555.SZ,-3.5146443514644465
27,2017-10-17,002555.SZ,1.4744145706851786
28,2017-10-18,002555.SZ,-0.8547008547008406
29,2017-10-19,002555.SZ,2.37068965517242
30,2017-10-20,002555.SZ,3.326315789473666
31,2017-10-23,002555.SZ,-1.1817440912795352
32,2017-10-24,002555.SZ,0.3298969072164759
33,2017-10-25,002555.SZ,-2.83600493218249
34,2017-10-26,002555.SZ,0.2115059221658111
35,2017-10-27,002555.SZ,-0.21105951878429563
36,2017-10-30,002555.SZ,-4.822335025380708
37,2017-10-31,002555.SZ,0.1777777777777656
38,2017-11-01,002555.SZ,-0.17746228926353025
39,2017-11-02,002555.SZ,-0.6222222222222351
40,2017-11-03,002555.SZ,0.4472271914132353
41,2017-11-06,002555.SZ,-0.8459483526269018
42,2017-11-07,002555.SZ,4.625056129321958
43,2017-11-08,002555.SZ,2.3175965665236165
44,2017-11-09,002555.SZ,-1.9714765100671272
45,2017-11-10,002555.SZ,-3.4659820282413323
46,2017-11-13,002555.SZ,-2.2163120567375905
47,2017-11-14,002555.SZ,1.4959202175883979
48,2017-11-15,002555.SZ,-1.4292094685127266
49,2017-11-16,002555.SZ,-2.99048482102402
50,2017-11-17,002555.SZ,-0.9341429238673427
51,2017-11-20,002555.SZ,2.1687883074021697
52,2017-11-21,002555.SZ,-2.1688970927549733
53,2017-11-22,002555.SZ,-0.9433962264150941
54,2017-11-23,002555.SZ,-4.476190476190489
55,2017-11-24,002555.SZ,-1.9940179461615082
56,2017-11-27,002555.SZ,0.05086469989827869
57,2017-11-28,002555.SZ,1.2709710218607118
58,2017-11-29,002555.SZ,-1.5060240963855498
59,2017-11-30,002555.SZ,-2.2426095820591185
60,2017-12-01,002555.SZ,4.692387904066719
61,2017-12-04,002555.SZ,0.29880478087649376
62,2017-12-05,002555.SZ,-3.177755710029795
63,2017-12-06,002555.SZ,-1.538461538461544
64,2017-12-07,002555.SZ,5.208333333333326
65,2017-12-08,002555.SZ,5.148514851485153
66,2017-12-11,002555.SZ,0.0
67,2017-12-12,002555.SZ,-0.18832391713746732
68,2017-12-13,002555.SZ,1.7924528301886733
69,2017-12-14,002555.SZ,0.23169601482853075
70,2017-12-15,002555.SZ,0.3236245954692629
71,2017-12-18,002555.SZ,0.8755760368663656
72,2017-12-19,002555.SZ,2.969392416628591
73,2017-12-20,002555.SZ,-2.395740905057675
74,2017-12-21,002555.SZ,0.9090909090909038
75,2017-12-22,002555.SZ,-5.270270270270261
76,2017-12-25,002555.SZ,-3.9467427484546014
77,2017-12-26,002555.SZ,0.8415841584158645
78,2017-12-27,002555.SZ,1.4236622484045114
79,2017-12-28,002555.SZ,-3.7754114230396985
80,2017-12-29,002555.SZ,3.319919517102621
0,2017-09-01,002558.SZ,0.02323960027887928
1,2017-09-04,002558.SZ,2.207249070631967
2,2017-09-05,002558.SZ,-1.4548761082064154
3,2017-09-06,002558.SZ,-0.6920415224913601
4,2017-09-07,002558.SZ,0.6968641114982743
5,2017-09-08,002558.SZ,-0.9688581314878819
6,2017-09-11,002558.SZ,-0.3028185418122553
7,2017-09-12,002558.SZ,0.07009345794393163
8,2017-09-13,002558.SZ,0.04669624095261504
9,2017-09-14,002558.SZ,0.07001166861142494
10,2017-09-15,002558.SZ,-1.3292910447761153
11,2017-09-18,002558.SZ,0.11817537225240482
12,2017-09-19,002558.SZ,-0.1652502360717678
13,2017-09-20,002558.SZ,0.7093875620714174
14,2017-09-21,002558.SZ,-0.7278703921108409
15,2017-09-22,002558.SZ,-0.8514664143803086
16,2017-09-25,002558.SZ,-0.5963740458015288
17,2017-09-26,002558.SZ,-0.9599232061435092
18,2017-09-27,002558.SZ,0.3149987884662142
19,2017-09-28,002558.SZ,-0.8454106280193385
20,2017-09-29,002558.SZ,1.242387332521333
21,2017-10-09,002558.SZ,2.1414821944176987
22,2017-10-10,002558.SZ,-0.2826855123674976
23,2017-10-11,002558.SZ,0.8977084809827396
24,2017-10-12,002558.SZ,-1.1940997424490618
25,2017-10-13,002558.SZ,0.21327014218008866
26,2017-10-16,002558.SZ,-0.6857413100023746
27,2017-10-17,002558.SZ,-2.0476190476190426
28,2017-10-18,002558.SZ,-1.9688867282450118
29,2017-10-19,002558.SZ,-1.6364988842053063
30,2017-10-20,002558.SZ,4.260146206201165
31,2017-10-23,002558.SZ,1.0638297872340274
32,2017-10-24,002558.SZ,-0.7177033492822948
33,2017-10-25,002558.SZ,-1.1566265060240832
34,2017-10-26,002558.SZ,-1.6577279375914244
35,2017-10-27,002558.SZ,0.27268220128904286
36,2017-10-30,002558.SZ,-2.1013597033374465
37,2017-10-31,002558.SZ,0.02525252525251709
38,2017-11-01,002558.SZ,0.9845998485231267
39,2017-11-02,002558.SZ,-0.374999999999992
40,2017-11-03,002558.SZ,-1.430363864491857
41,2017-11-06,002558.SZ,1.731160896130346
42,2017-11-07,002558.SZ,-1.1261261261261368
43,2017-11-08,002558.SZ,0.6074411541381997
44,2017-11-09,002558.SZ,10.012578616352187
45,2017-11-10,002558.SZ,0.43448433569632794
46,2017-11-13,002558.SZ,-0.774134790528247
47,2017-11-14,002558.SZ,-2.432308398347849
48,2017-11-15,002558.SZ,-5.409219190968972
49,2017-11-16,002558.SZ,3.4062655395325603
50,2017-11-17,002558.SZ,-2.5246453474392805
51,2017-11-20,002558.SZ,5.698075974346328
52,2017-11-21,002558.SZ,-2.333722287047846
53,2017-11-22,002558.SZ,-0.8124253285543559
54,2017-11-23,002558.SZ,-1.758612382558411
55,2017-11-24,002558.SZ,-1.7410495340853371
56,2017-11-27,002558.SZ,-0.0249563264287489
57,2017-11-28,002558.SZ,1.8971542685971121
58,2017-11-29,002558.SZ,-1.3718765311122039
59,2017-11-30,002558.SZ,-1.7883755588673722
60,2017-12-01,002558.SZ,0.40465351542744443
61,2017-12-04,002558.SZ,0.27707808564232383
62,2017-12-05,002558.SZ,-4.546596332579755
63,2017-12-06,002558.SZ,0.2631578947368318
64,2017-12-07,002558.SZ,-2.257217847769033
65,2017-12-08,002558.SZ,1.423200859291085
66,2017-12-11,002558.SZ,0.9796134498278875
67,2017-12-12,002558.SZ,-0.9701101206082807
68,2017-12-13,002558.SZ,-0.9266613714588257
69,2017-12-14,002558.SZ,-1.042223409941212
70,2017-12-15,002558.SZ,0.8101539292465487
71,2017-12-18,002558.SZ,-0.45539780337531255
72,2017-12-19,002558.SZ,0.6727664155005364
73,2017-12-20,002558.SZ,-0.9623095429029505
74,2017-12-21,002558.SZ,-0.13495276653171517
75,2017-12-22,002558.SZ,-2.216216216216216
76,2017-12-25,002558.SZ,-0.8015478164731804
77,2017-12-26,002558.SZ,-1.3652828085817914
78,2017-12-27,002558.SZ,-0.9887005649717451
79,2017-12-28,002558.SZ,-2.710413694721814
80,2017-12-29,002558.SZ,7.917888563049824
0,2017-09-01,002594.SZ,-0.41245617653123956
1,2017-09-04,002594.SZ,0.9732863946986914
2,2017-09-05,002594.SZ,0.24610336341264194
3,2017-09-06,002594.SZ,2.905073649754475
4,2017-09-07,002594.SZ,-1.4512922465208633
5,2017-09-08,002594.SZ,0.5043373007867613
6,2017-09-11,002594.SZ,4.074668807707749
7,2017-09-12,002594.SZ,7.637415621986521
8,2017-09-13,002594.SZ,-1.6663680344024434
9,2017-09-14,002594.SZ,-0.7470845481049593
10,2017-09-15,002594.SZ,-1.964384064622715
11,2017-09-18,002594.SZ,8.483146067415714
12,2017-09-19,002594.SZ,-1.1738304850681835
13,2017-09-20,002594.SZ,7.982532751091709
14,2017-09-21,002594.SZ,1.213199611776128
15,2017-09-22,002594.SZ,-0.39955250119866337
16,2017-09-25,002594.SZ,-3.2573812580231065
17,2017-09-26,002594.SZ,7.8122408359595275
18,2017-09-27,002594.SZ,4.415384615384621
19,2017-09-28,002594.SZ,1.591277442168848
20,2017-09-29,002594.SZ,-0.9427121102248193
21,2017-10-09,002594.SZ,5.534407027818444
22,2017-10-10,002594.SZ,-2.025527192008858
23,2017-10-11,002594.SZ,-2.789578023222883
24,2017-10-12,002594.SZ,-0.509832483612549
25,2017-10-13,002594.SZ,-0.8491947291361712
26,2017-10-16,002594.SZ,-0.4725339633786074
27,2017-10-17,002594.SZ,-0.04451038575666866
28,2017-10-18,002594.SZ,0.08906041264657993
29,2017-10-19,002594.SZ,-3.3812842948242716
30,2017-10-20,002594.SZ,5.21872601688409
31,2017-10-23,002594.SZ,-2.3924142961342043
32,2017-10-24,002594.SZ,-2.7649080854879604
33,2017-10-25,002594.SZ,0.6455579465109107
34,2017-10-26,002594.SZ,0.4886988393402625
35,2017-10-27,002594.SZ,-1.0182370820668751
36,2017-10-30,002594.SZ,-3.9920159680638667
37,2017-10-31,002594.SZ,0.7516392131776684
38,2017-11-01,002594.SZ,1.904761904761898
39,2017-11-02,002594.SZ,-1.370716510903447
40,2017-11-03,002594.SZ,1.4687302590018936
41,2017-11-06,002594.SZ,2.0544747081711945
42,2017-11-07,002594.SZ,-0.07625438462710576
43,2017-11-08,002594.SZ,2.8235653235653357
44,2017-11-09,002594.SZ,0.920290930681289
45,2017-11-10,002594.SZ,-0.5000735402264866
46,2017-11-13,002594.SZ,3.6215816703621506
47,2017-11-14,002594.SZ,-2.99572039942938
48,2017-11-15,002594.SZ,-5.9411764705882275
49,2017-11-16,002594.SZ,0.42213883677297837
50,2017-11-17,002594.SZ,-0.9964191187918359
51,2017-11-20,002594.SZ,9.27818839440162
52,2017-11-21,002594.SZ,4.04374730177004
53,2017-11-22,002594.SZ,0.6777316735823158
54,2017-11-23,002594.SZ,-2.994916884187404
55,2017-11-24,002594.SZ,0.12746069961762085
56,2017-11-27,002594.SZ,-9.999999999999998
57,2017-11-28,002594.SZ,1.7287443030017169
58,2017-11-29,002594.SZ,-0.5870539162675881
59,2017-11-30,002594.SZ,-3.310023310023291
60,2017-12-01,002594.SZ,1.8161362905818157
61,2017-12-04,002594.SZ,0.1262825572217796
62,2017-12-05,002594.SZ,-1.1666403909821876
63,2017-12-06,002594.SZ,-2.8553198277237124
64,2017-12-07,002594.SZ,-3.004926108374384
65,2017-12-08,002594.SZ,1.1511765701709864
66,2017-12-11,002594.SZ,4.753138075313812
67,2017-12-12,002594.SZ,-0.8308036427544407
68,2017-12-13,002594.SZ,1.4983083615273118
69,2017-12-14,002594.SZ,1.0476190476190306
70,2017-12-15,002594.SZ,-1.42946905435124
71,2017-12-18,002594.SZ,-0.382470119521916
72,2017-12-19,002594.SZ,-0.35194368900974826
73,2017-12-20,002594.SZ,-2.3920372451436855
74,2017-12-21,002594.SZ,1.9736842105263275
75,2017-12-22,002594.SZ,0.3225806451613078
76,2017-12-25,002594.SZ,-0.33762057877814167
77,2017-12-26,002594.SZ,2.210033876431683
78,2017-12-27,002594.SZ,5.918560606060619
79,2017-12-28,002594.SZ,-2.1308299806288233
80,2017-12-29,002594.SZ,-0.9591961023142637
0,2017-09-01,002602.SZ,0.23446658851116187
1,2017-09-04,002602.SZ,-3.53801169590644
2,2017-09-05,002602.SZ,-0.18187329493786208
3,2017-09-06,002602.SZ,1.3665350744002547
4,2017-09-07,002602.SZ,-1.0185739964050367
5,2017-09-08,002602.SZ,-0.8171912832929618
6,2017-09-11,002602.SZ,-1.1290814769606472
7,2017-09-12,002602.SZ,-0.9567901234567744
8,2017-09-13,002602.SZ,-0.5920847616079916
9,2017-09-14,002602.SZ,1.25391849529779
10,2017-09-15,002602.SZ,0.0
11,2017-09-18,002602.SZ,-0.21671826625385693
12,2017-09-19,002602.SZ,-0.40335091529630773
13,2017-09-20,002602.SZ,0.31152647975078995
14,2017-09-21,002602.SZ,-0.9937888198757849
15,2017-09-22,002602.SZ,-0.09410288582182291
16,2017-09-25,002602.SZ,0.031397174254310656
17,2017-09-26,002602.SZ,-0.09416195856873921
18,2017-09-27,002602.SZ,-0.9739239710964465
19,2017-09-28,002602.SZ,-1.1421319796954377
20,2017-09-29,002602.SZ,0.06418485237482674
21,2017-10-09,002602.SZ,0.22450288646569394
22,2017-10-10,002602.SZ,1.1840000000000073
23,2017-10-11,002602.SZ,1.9291587602783045
24,2017-10-12,002602.SZ,0.5274588892336451
25,2017-10-13,002602.SZ,-0.061728395061710906
26,2017-10-16,002602.SZ,-0.12353304508957441
27,2017-10-17,002602.SZ,1.5151515151514916
28,2017-10-18,002602.SZ,0.12183978068838197
29,2017-10-19,002602.SZ,-0.030422878004243703
30,2017-10-20,002602.SZ,-0.12172854534387989
31,2017-10-23,002602.SZ,0.5179768433881904
32,2017-10-24,002602.SZ,-0.4546832373446552
33,2017-10-25,002602.SZ,0.09135200974419444
34,2017-10-26,002602.SZ,-0.21296014602980584
35,2017-10-27,002602.SZ,0.7621951219512146
36,2017-10-30,002602.SZ,0.5143721633888099
37,2017-10-31,002602.SZ,-1.3546056592413924
38,2017-11-01,002602.SZ,-0.21361000915471884
39,2017-11-02,002602.SZ,0.24464831804280607
40,2017-11-03,002602.SZ,0.7931665649786535
41,2017-11-06,002602.SZ,2.9661016949152685
42,2017-11-07,002602.SZ,3.2627865961199154
43,2017-11-08,002602.SZ,2.4765157984628416
44,2017-11-09,002602.SZ,-0.05555555555556424
45,2017-11-10,002602.SZ,-0.2501389660922615
46,2017-11-13,002602.SZ,1.8389523544162678
47,2017-11-14,002602.SZ,-2.051983584131334
48,2017-11-15,002602.SZ,0.36312849162012384
49,2017-11-16,002602.SZ,-0.16699137211244608
50,2017-11-17,002602.SZ,-4.098132143852795
51,2017-11-20,002602.SZ,1.9476744186046613
52,2017-11-21,002602.SZ,-0.34217279726261873
53,2017-11-22,002602.SZ,-2.489270386266107
54,2017-11-23,002602.SZ,-0.9976525821596027
55,2017-11-24,002602.SZ,-0.5334914048606976
56,2017-11-27,002602.SZ,-4.201430274135898
57,2017-11-28,002602.SZ,0.0
58,2017-11-29,002602.SZ,-0.5909797822705953
59,2017-11-30,002602.SZ,-1.814768460575733
60,2017-12-01,002602.SZ,2.390057361376696
61,2017-12-04,002602.SZ,0.24898848428258624
62,2017-12-05,002602.SZ,0.18627755355480335
63,2017-12-06,002602.SZ,0.15541573990447421
64,2017-12-07,002602.SZ,-0.12414649286156543
65,2017-12-08,002602.SZ,-0.3418272218769447
66,2017-12-11,002602.SZ,-0.031181789834722196
67,2017-12-12,002602.SZ,0.623830318153451
68,2017-12-13,002602.SZ,0.5579665220086794
69,2017-12-14,002602.SZ,-0.7706535141800308
70,2017-12-15,002602.SZ,1.2736874805840515
71,2017-12-18,002602.SZ,1.4417177914110457
72,2017-12-19,002602.SZ,0.3628666465073982
73,2017-12-20,002602.SZ,-0.15064778547754232
74,2017-12-21,002602.SZ,1.6294508147254083
75,2017-12-22,002602.SZ,1.5439429928741033
76,2017-12-25,002602.SZ,-0.6140350877193002
77,2017-12-26,002602.SZ,0.7943512797881525
78,2017-12-27,002602.SZ,-1.6929363689433652
79,2017-12-28,002602.SZ,-0.9501187648456089
80,2017-12-29,002602.SZ,1.8585131894484297
0,2017-09-01,002673.SZ,0.6188118811881305
1,2017-09-04,002673.SZ,-0.6150061500615034
2,2017-09-05,002673.SZ,-0.8044554455445496
3,2017-09-06,002673.SZ,-1.0605115408608867
4,2017-09-07,002673.SZ,-1.0088272383354413
5,2017-09-08,002673.SZ,0.8917197452229297
6,2017-09-11,002673.SZ,0.8838383838383868
7,2017-09-12,002673.SZ,0.7509386733416834
8,2017-09-13,002673.SZ,-0.12422360248449671
9,2017-09-14,002673.SZ,-1.3059701492537101
10,2017-09-15,002673.SZ,0.2520478890989164
11,2017-09-18,002673.SZ,1.2570710245128902
12,2017-09-19,002673.SZ,-1.8621973929236368
13,2017-09-20,002673.SZ,0.25300442757747454
14,2017-09-21,002673.SZ,-1.0094637223974745
15,2017-09-22,002673.SZ,-1.210962396430837
16,2017-09-25,002673.SZ,-0.1290322580645209
17,2017-09-26,002673.SZ,0.6459948320413522
18,2017-09-27,002673.SZ,-0.449293966623876
19,2017-09-28,002673.SZ,-0.5802707930367523
20,2017-09-29,002673.SZ,1.1024643320363126
21,2017-10-09,002673.SZ,0.7055805003207016
22,2017-10-10,002673.SZ,1.0191082802547768
23,2017-10-11,002673.SZ,0.31525851197982124
24,2017-10-12,002673.SZ,-0.691389063482073
25,2017-10-13,002673.SZ,1.8354430379746933
26,2017-10-16,002673.SZ,-1.24300807955251
27,2017-10-17,002673.SZ,-1.0069225928256764
28,2017-10-18,002673.SZ,-1.3350286077558948
29,2017-10-19,002673.SZ,-3.8659793814432852
30,2017-10-20,002673.SZ,0.536193029490617
31,2017-10-23,002673.SZ,-0.33333333333335213
32,2017-10-24,002673.SZ,0.4013377926421535
33,2017-10-25,002673.SZ,0.26648900732844094
34,2017-10-26,002673.SZ,0.6644518272425293
35,2017-10-27,002673.SZ,-1.320132013201336
36,2017-10-30,002673.SZ,-4.816053511705687
37,2017-10-31,002673.SZ,-0.5621925509486814
38,2017-11-01,002673.SZ,-0.35335689045937757
39,2017-11-02,002673.SZ,-0.42553191489361764
40,2017-11-03,002673.SZ,-1.85185185185186
41,2017-11-06,002673.SZ,0.2902757619738905
42,2017-11-07,002673.SZ,1.085383502170778
43,2017-11-08,002673.SZ,1.2168933428776008
44,2017-11-09,002673.SZ,-0.21216407355022504
45,2017-11-10,002673.SZ,0.49610205527994555
46,2017-11-13,002673.SZ,-0.42313117066290484
47,2017-11-14,002673.SZ,-1.6288951841359811
48,2017-11-15,002673.SZ,-0.719942404607643
49,2017-11-16,002673.SZ,-2.755620014503246
50,2017-11-17,002673.SZ,-2.460850111856838
51,2017-11-20,002673.SZ,-1.0703363914373099
52,2017-11-21,002673.SZ,4.095826893353949
53,2017-11-22,002673.SZ,-0.8166295471418117
54,2017-11-23,002673.SZ,-3.218562874251496
55,2017-11-24,002673.SZ,0.0
56,2017-11-27,002673.SZ,2.861562258313999
57,2017-11-28,002673.SZ,0.3759398496240518
58,2017-11-29,002673.SZ,0.2996254681647992
59,2017-11-30,002673.SZ,-1.7176997759522084
60,2017-12-01,002673.SZ,0.37993920972645423
61,2017-12-04,002673.SZ,0.0
62,2017-12-05,002673.SZ,-0.7570022710068236
63,2017-12-06,002673.SZ,0.4576659038901587
64,2017-12-07,002673.SZ,-2.4297646165527764
65,2017-12-08,002673.SZ,0.07782101167315147
66,2017-12-11,002673.SZ,0.38880248833592645
67,2017-12-12,002673.SZ,-1.3168086754453912
68,2017-12-13,002673.SZ,0.5494505494505475
69,2017-12-14,002673.SZ,-1.7174082747853259
70,2017-12-15,002673.SZ,0.1588562351072298
71,2017-12-18,002673.SZ,0.6344171292624878
72,2017-12-19,002673.SZ,0.7092198581560183
73,2017-12-20,002673.SZ,-0.7042253521126751
74,2017-12-21,002673.SZ,0.47281323877068626
75,2017-12-22,002673.SZ,-0.7843137254901933
76,2017-12-25,002673.SZ,-3.1620553359683834
77,2017-12-26,002673.SZ,0.4897959183673528
78,2017-12-27,002673.SZ,-1.2185215272136452
79,2017-12-28,002673.SZ,1.069078947368407
80,2017-12-29,002673.SZ,0.24410089503661414
0,2017-09-01,002714.SZ,1.1730907349772446
1,2017-09-04,002714.SZ,-3.667770941788917
2,2017-09-05,002714.SZ,0.02456398919183922
