,date,stock_code,stock_name,stock_weight,stock_industry,stock_yield
4062,2017-09-01,000961.SZ,中南建设,0.0631,房地产,1.81818181818183
4063,2017-09-01,000961.SZ,中南建设,0.0631,房地产,1.81818181818183
4125,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4126,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4127,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4128,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4129,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4130,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4131,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4132,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4133,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4134,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4135,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4136,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4137,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4138,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4139,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4140,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4141,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4142,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4143,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4144,2017-09-01,000963.SZ,华东医药,0.2103,医药生物,-0.4445385266723223
4206,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4207,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4208,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4209,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4210,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4211,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4212,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4213,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4214,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4215,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4216,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4217,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4218,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4219,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4220,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4221,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4222,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4223,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4224,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4225,2017-09-01,000977.SZ,浪潮信息,0.1273,计算机,2.011494252873569
4286,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4287,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4288,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4289,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4290,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4291,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4292,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4293,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4294,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4295,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4296,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4297,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4298,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4299,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4300,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4301,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4302,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4303,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4304,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4305,2017-09-01,000983.SZ,西山煤电,0.1749,采掘,10.027347310847778
4367,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4368,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4369,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4370,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4371,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4372,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4373,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4374,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4375,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4376,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4377,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4378,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4379,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4380,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4381,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4382,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4383,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4384,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4385,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4386,2017-09-01,001979.SZ,招商蛇口,0.4116,房地产,-0.527148128624122
4448,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4449,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4450,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4451,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4452,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4453,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4454,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4455,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4456,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4457,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4458,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4459,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4460,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4461,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4462,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4463,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4464,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4465,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4466,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4467,2017-09-01,002007.SZ,华兰生物,0.1443,医药生物,-0.31903580290677525
4529,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4530,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4531,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4532,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4533,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4534,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4535,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4536,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4537,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4538,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4539,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4540,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4541,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4542,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4543,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4544,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4545,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4546,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4547,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4548,2017-09-01,002008.SZ,大族激光,0.3049,电子,-0.918601684103082
4610,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4611,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4612,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4613,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4614,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4615,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4616,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4617,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4618,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4619,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4620,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4621,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4622,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4623,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4624,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4625,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4626,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4627,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4628,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4629,2017-09-01,002024.SZ,苏宁易购,0.4032,商业贸易,-1.1754827875734675
4691,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4692,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4693,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4694,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4695,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4696,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4697,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4698,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4699,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4700,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4701,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4702,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4703,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4704,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4705,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4706,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4707,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4708,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4709,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4710,2017-09-01,002027.SZ,分众传媒,0.1496,传媒,1.3874066168623411
4772,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4773,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4774,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4775,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4776,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4777,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4778,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4779,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4780,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4781,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4782,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4783,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4784,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4785,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4786,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4787,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4788,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4789,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4790,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4791,2017-09-01,002044.SZ,美年健康,0.1843,医药生物,-0.12070006035002079
4853,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4854,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4855,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4856,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4857,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4858,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4859,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4860,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4861,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4862,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4863,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4864,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4865,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4866,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4867,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4868,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4869,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4870,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4871,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4872,2017-09-01,002049.SZ,紫光国芯,0.0948,电子,0.42553191489362874
4933,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4934,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4935,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4936,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4937,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4938,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4939,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4940,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4941,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4942,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4943,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4944,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4945,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4946,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4947,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4948,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4949,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4950,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4951,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
4952,2017-09-01,002065.SZ,东华软件,0.1754,计算机,1.1999999999999789
5014,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5015,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5016,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5017,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5018,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5019,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5020,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5021,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5022,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5023,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5024,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5025,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5026,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5027,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5028,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5029,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5030,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5031,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5032,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5033,2017-09-01,002074.SZ,国轩高科,0.146,电气设备,-0.1325381047050933
5095,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5096,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5097,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5098,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5099,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5100,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5101,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5102,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5103,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5104,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5105,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5106,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5107,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5108,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5109,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5110,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5111,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5112,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5113,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5114,2017-09-01,002081.SZ,金螳螂,0.1628,建筑装饰,-0.9760425909494219
5176,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5177,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5178,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5179,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5180,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5181,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5182,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5183,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5184,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5185,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5186,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5187,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5188,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5189,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5190,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5191,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5192,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5193,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5194,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5195,2017-09-01,002131.SZ,利欧股份,0.0805,传媒,2.2950819672131084
5256,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5257,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5258,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5259,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5260,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5261,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5262,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5263,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5264,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5265,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5266,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5267,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5268,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5269,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5270,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5271,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5272,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5273,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5274,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5275,2017-09-01,002142.SZ,宁波银行,0.3737,银行,0.7542426147077341
5337,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5338,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5339,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5340,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5341,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5342,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5343,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5344,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5345,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5346,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5347,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5348,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5349,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5350,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5351,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5352,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5353,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5354,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5355,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5356,2017-09-01,002146.SZ,荣盛发展,0.1614,房地产,-1.0784313725490158
5418,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5419,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5420,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5421,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5422,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5423,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5424,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5425,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5426,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5427,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5428,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5429,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
5430,2017-09-01,002152.SZ,广电运通,0.0895,计算机,1.2642225031605614
